5.71765e-15,1.03639e-13,3.13083e-14,-4.56128e-14,6.43929e-15,-5.9952e-15,-7.91034e-15,2.13163e-14,-1.63411e-14,-4.42563e-14,1,1.63758e-14,5.40679e-14,-1.2268e-14,-1.41952e-15,1.03972e-13,2.47719e-14,1.67387e-13,-2.24612e-14,1.63924e-13,-9.75886e-14,3.1336e-14,-2.4758e-14,-1.85407e-14,1.079e-13,4.82947e-15,-8.78464e-15,1.71946e-14,-5.27356e-16,8.32667e-15,6.52256e-15,-2.22183e-14,9.54792e-14,1.30729e-14,-1.10967e-13,-3.48358e-14,-1.31228e-13,2.25514e-15,4.55053e-14,-2.94339e-15,-1.42737e-13,-1.35725e-14,5.82173e-15,-1.05471e-15,-8.76729e-15,-1.60288e-14,-6.33937e-14,-6.51146e-14,-2.07612e-14,3.2141e-14
1.44329e-15,1.13923e-13,2.73948e-14,-5.1268e-14,-7.38298e-15,-9.13158e-15,-4.21885e-15,1.29341e-14,-5.97786e-15,-2.71796e-14,-1.99563e-14,1,2.59792e-14,3.05311e-15,-1.07665e-14,7.67858e-14,2.40641e-14,1.5048e-13,-4.11771e-14,1.31312e-13,-1.04972e-13,6.84175e-15,-1.3739e-14,1.86795e-14,8.29822e-14,4.55191e-15,-2.17604e-14,3.46945e-16,7.28931e-15,-4.52416e-15,-5.17988e-15,-1.70419e-14,3.99125e-14,-2.85882e-15,-1.10134e-13,-4.49406e-14,-9.79494e-14,-3.49113e-15,3.31436e-14,-8.59772e-16,-1.41159e-13,-4.06099e-15,-1.94289e-16,2.33147e-15,-2.87999e-14,-7.80279e-15,-3.52218e-14,-4.94604e-14,-1.94428e-14,2.68952e-14
-1.05471e-14,2.93376e-14,2.38698e-15,4.94743e-15,2.45082e-14,-1.13243e-14,1.04083e-14,7.49401e-15,3.51802e-15,-9.88098e-15,7.71605e-15,-8.32667e-16,1,-2.94209e-15,-1.29497e-14,1.16851e-14,7.72993e-15,9.41955e-14,-4.10904e-14,3.58047e-14,-5.79536e-14,-2.73115e-14,8.04912e-15,-2.27596e-15,3.32651e-14,-1.89571e-14,-1.47105e-15,-1.11022e-15,-4.89886e-15,-7.13318e-15,-3.94129e-15,2.498e-16,-1.79856e-14,-2.63123e-14,-2.7589e-14,-1.67722e-14,4.46865e-15,1.30798e-15,9.74915e-15,-3.08889e-15,-9.91872e-14,8.71525e-15,-7.63278e-15,-3.10169e-15,-1.15324e-14,-1.20459e-14,1.5099e-14,-2.09832e-14,-2.55351e-15,-4.44089e-16
-1.94289e-15,3.71925e-14,-2.77556e-16,-1.14214e-14,-4.44089e-16,5.82867e-15,-6.10623e-16,1.07692e-14,-5.44009e-15,-1.34337e-14,7.21645e-16,2.77556e-15,5.66214e-15,1,1.76806e-16,2.31204e-14,9.9365e-15,7.5967e-14,-3.32243e-14,8.55982e-14,-7.49956e-14,-1.43358e-14,4.05231e-15,8.82627e-15,3.40145e-14,-8.88178e-16,-1.14075e-14,-3.747e-15,5.85643e-15,-6.21725e-15,-1.0332e-14,-1.3621e-14,-3.55271e-14,-2.97817e-14,-8.34333e-14,-3.65454e-14,-5.78426e-14,-2.60555e-15,1.24345e-14,3.68282e-15,-8.1957e-14,1.82632e-14,-7.35523e-16,-4.68375e-15,5.93362e-15,-6.14786e-15,1.15463e-14,-8.49321e-15,1.83187e-15,5.55112e-16
-9.57567e-15,2.83662e-14,1.29341e-14,7.89646e-15,2.77833e-14,-5.82867e-16,3.40006e-15,1.38223e-14,-9.20097e-15,-1.91236e-14,5.57887e-15,1.20043e-14,-5.27356e-16,-1.54043e-14,1,3.74978e-14,1.38917e-14,8.07895e-14,-4.46631e-14,1.43774e-14,-6.70575e-14,-9.39526e-15,1.4988e-15,6.38378e-15,4.22926e-14,-6.10623e-15,-7.93809e-15,1.03528e-14,-1.94289e-16,-7.38298e-15,-2.43555e-15,-1.36766e-14,1.36557e-14,-3.07671e-14,-2.91434e-14,-3.21054e-14,-6.57807e-15,-3.77649e-15,-1.65146e-15,-7.13622e-16,-7.67945e-14,9.71272e-15,1.00961e-15,-7.80626e-16,9.18102e-16,-1.07067e-14,-1.28786e-14,-2.90878e-14,-5.27356e-15,1.17406e-14
6.21725e-15,1.17018e-13,3.80806e-14,-2.64094e-14,1.33782e-14,5.4956e-15,-5.63438e-15,1.39611e-14,-1.01169e-14,-4.8947e-14,-3.44169e-15,2.2593e-14,3.74423e-14,-4.05787e-14,-7.6006e-15,1,2.14967e-14,1.44808e-13,-5.00624e-14,1.17073e-13,-1.32727e-13,1.27676e-14,-2.53686e-14,-2.58682e-14,7.75213e-14,-1.94289e-14,-1.78746e-14,1.04916e-14,6.31786e-15,1.91513e-15,-1.08247e-15,-1.66533e-14,1.07581e-13,7.10543e-15,-1.0747e-13,-1.44537e-14,-7.67719e-14,-3.70017e-15,3.82055e-14,5.93969e-15,-1.30065e-13,-4.05231e-15,4.23966e-15,3.60822e-15,-1.1012e-14,-7.63278e-15,-6.7113e-14,-6.75293e-14,-2.63678e-14,4.33542e-14
-3.16414e-15,1.11189e-13,1.67644e-14,-4.7155e-14,2.51466e-14,-3.51108e-14,9.99201e-15,1.15186e-14,-1.54946e-14,-5.4165e-14,1.42386e-14,7.49401e-16,4.86555e-14,-2.19269e-15,-1.43337e-14,8.31696e-14,1,1.32325e-13,-7.77503e-15,1.29896e-13,-1.20071e-13,1.97134e-14,9.27036e-15,-4.17999e-14,7.63556e-14,4.91274e-15,-3.01148e-15,1.20737e-14,-7.4038e-15,-4.71845e-16,8.403e-15,-1.10779e-14,6.37268e-14,-1.07692e-14,-1.05582e-13,-7.2436e-14,-7.37466e-14,9.03791e-16,3.77198e-14,-1.80027e-14,-1.52077e-13,-1.53974e-14,-7.49401e-16,-3.80598e-15,-2.92596e-14,-1.8284e-14,-4.46865e-14,-6.05349e-14,-1.34892e-14,2.15661e-14
1.16573e-15,9.10383e-14,2.85882e-14,-3.10377e-14,1.7597e-14,-4.69069e-15,-6.38378e-15,2.21489e-14,-7.85483e-15,-2.36339e-14,4.996e-16,6.02296e-15,4.70179e-14,-2.41474e-14,-1.01858e-14,3.12805e-14,1.41692e-14,1,-3.49113e-14,1.79357e-13,-1.09524e-13,1.31284e-14,-1.77081e-14,-2.55906e-14,6.9042e-14,-2.69784e-14,-6.30052e-15,6.16174e-15,2.5327e-15,7.57727e-15,1.15116e-14,-6.51562e-15,6.75016e-14,-2.33147e-15,-1.06859e-13,-3.54595e-14,-7.81875e-14,2.12851e-15,3.01772e-14,-8.0038e-15,-1.43881e-13,5.9952e-15,2.75474e-15,-3.67067e-15,-1.2902e-15,-2.20449e-14,-5.14588e-14,-5.09592e-14,-1.84019e-14,2.54796e-14
-5.60663e-15,4.54636e-14,1.81521e-14,-1.1751e-14,3.62488e-14,-1.79856e-14,-1.16573e-15,1.02696e-14,-8.88178e-15,-1.92346e-14,1.11022e-15,1.7486e-14,2.30926e-14,1.27676e-15,-7.80265e-15,5.15699e-14,9.71445e-15,9.96564e-14,1,-7.54952e-15,-2.15938e-14,4.4964e-15,-8.99281e-15,1.70419e-14,7.39409e-14,-6.32827e-15,-3.52496e-15,-3.63598e-15,3.6221e-15,-8.65974e-15,-2.38698e-15,-1.33643e-14,2.38698e-14,-5.85643e-15,-3.92464e-14,-2.09225e-14,-5.41234e-14,-3.33067e-16,1.05888e-14,3.79037e-15,-8.11209e-14,1.88044e-15,-1.30451e-15,-3.78864e-15,1.46055e-14,-1.12688e-14,-1.33227e-15,-2.06501e-14,-1.72085e-15,7.04992e-15
1.09218e-14,8.49043e-14,2.68952e-14,-3.46789e-14,3.64986e-14,-9.88098e-15,-9.49241e-15,2.49523e-14,-1.11126e-14,-5.37001e-14,-6.39766e-15,1.53211e-14,3.94823e-14,-2.18436e-14,-4.30776e-15,7.16024e-14,3.12181e-14,1.03398e-13,-1.57014e-15,1,-1.26982e-13,2.42098e-14,-1.71807e-14,-4.46171e-14,8.70137e-14,-6.63358e-15,2.05391e-15,1.43843e-14,-1.1293e-15,2.80331e-15,5.4505e-15,-1.98053e-14,1.01807e-13,-4.57273e-15,-5.94941e-14,-4.99663e-14,-4.51306e-14,2.64459e-15,2.48551e-14,-8.74409e-15,-1.12629e-13,-8.11417e-15,5.34989e-15,-1.22818e-15,-5.06279e-15,-2.01089e-14,-7.05824e-14,-6.03545e-14,-2.62707e-14,3.58741e-14
-3.05311e-16,1.25067e-13,2.32592e-14,-2.34604e-14,3.48332e-14,-3.82749e-14,5.55112e-16,1.28786e-14,-2.34535e-15,-3.91354e-14,9.52016e-15,1.04639e-14,4.38538e-14,-4.91274e-15,-8.68924e-15,6.37962e-14,1.32672e-14,1.41366e-13,-2.19876e-15,9.51461e-14,1,1.98591e-14,3.77476e-15,-1.79301e-14,7.44821e-14,-6.10623e-15,-1.39194e-14,6.71685e-15,3.81639e-17,-7.04992e-15,-6.98747e-15,-1.30521e-14,6.4837e-14,1.40721e-14,-8.25728e-14,-4.06164e-14,-8.07965e-14,4.5762e-15,4.02664e-14,-1.96522e-15,-1.30046e-13,-7.5287e-16,-1.75554e-15,1.80411e-16,-4.01805e-15,-1.73334e-14,-3.41394e-14,-3.51386e-14,-7.43849e-15,8.71525e-15
3.9968e-15,5.85088e-14,2.43416e-14,-3.61516e-14,-6.20337e-15,-9.63118e-15,5.84255e-15,-4.88498e-15,-1.25976e-14,-1.6237e-14,-8.96505e-15,7.03604e-15,4.11615e-14,-1.04916e-14,-1.54336e-14,4.77257e-14,7.4038e-15,1.0731e-13,-8.51489e-15,9.89209e-14,-8.53762e-14,1,-9.4369e-15,2.17604e-14,6.71199e-14,-9.75608e-15,-1.20667e-14,-9.23567e-15,8.43769e-15,-1.8735e-15,9.57567e-15,-1.53072e-14,2.95874e-14,1.72917e-14,-9.48963e-14,-4.13328e-14,-8.56121e-14,1.79631e-15,3.32685e-14,-1.51355e-15,-1.28583e-13,4.04017e-15,-1.00614e-15,-5.17641e-15,4.44089e-16,-6.70297e-15,-3.08642e-14,-3.5083e-14,-3.84415e-15,1.22125e-14
6.43929e-15,5.87586e-14,2.63123e-14,-1.85615e-15,2.00395e-14,-2.02893e-14,-5.19029e-15,2.26208e-14,-1.48354e-14,-2.22461e-14,-8.04912e-15,6.02296e-15,2.85882e-14,-1.84297e-14,-7.52217e-15,3.89411e-14,1.05471e-15,9.19889e-14,-4.68375e-15,6.22835e-14,-5.7343e-14,1.32672e-14,1,-2.16493e-14,4.91274e-14,-1.17406e-14,-1.249e-16,4.57967e-15,-2.48412e-15,1.66533e-15,1.96371e-15,-5.95357e-15,5.58442e-14,-1.249e-14,-3.68594e-14,-3.85221e-14,-1.80689e-14,-3.49894e-15,1.01655e-14,-1.18948e-14,-7.79056e-14,9.00321e-15,3.15026e-15,-6.50174e-15,5.65867e-15,-2.04836e-14,-4.44644e-14,-4.40203e-14,-1.75415e-14,2.54241e-14
1.25455e-14,1.30507e-13,5.01821e-14,-7.48082e-14,3.02536e-14,-7.54952e-15,-1.67089e-14,2.75613e-14,-1.58346e-14,-8.94007e-14,-1.49325e-14,1.86795e-14,5.96467e-14,-3.94129e-14,-6.6586e-15,9.84213e-14,4.9627e-14,1.60316e-13,-2.53452e-14,2.37199e-13,-1.88571e-13,2.78666e-14,-3.40838e-14,1,1.08857e-13,-1.72085e-14,-2.20657e-15,2.36755e-14,-9.78384e-16,1.21292e-14,1.03043e-14,-2.49072e-14,1.34448e-13,1.38778e-14,-1.66256e-13,-4.8299e-14,-1.39555e-13,1.41727e-15,5.00155e-14,-5.70811e-15,-1.95235e-13,-1.14665e-14,8.03524e-15,3.82333e-15,-1.05506e-14,-2.23502e-14,-1.04805e-13,-8.03801e-14,-3.68039e-14,5.2347e-14
1.94289e-14,1.66422e-13,4.57967e-14,-5.92686e-14,2.55629e-14,-1.47105e-14,-1.03806e-14,3.27516e-14,-1.57721e-14,-8.76105e-14,3.08642e-14,2.53686e-14,8.98726e-14,-3.61378e-14,-5.55765e-15,1.09412e-13,3.94407e-14,1.4997e-13,1.81634e-14,1.86851e-13,-1.87905e-13,4.13419e-14,-2.47025e-14,-7.41629e-14,1,-1.90403e-14,3.33067e-15,3.30014e-14,-1.12063e-14,1.09357e-14,2.13649e-14,-2.33494e-14,1.25455e-13,1.3628e-14,-1.55653e-13,-9.55269e-14,-1.39055e-13,4.31252e-15,6.28247e-14,-2.1629e-14,-1.95763e-13,-6.97012e-15,5.30825e-15,-2.46331e-15,1.06859e-14,-3.05589e-14,-9.72555e-14,-6.66689e-14,-3.0087e-14,4.75731e-14
5.27356e-15,1.30201e-13,3.3501e-14,-1.24779e-14,3.35565e-14,-3.41949e-14,-4.2466e-15,2.7589e-14,-2.44943e-15,-4.39093e-14,7.43849e-15,2.71172e-14,4.36595e-14,-3.52773e-14,-1.49622e-14,3.88578e-14,1.64174e-14,1.05936e-13,6.23156e-15,9.10938e-14,-1.02224e-13,6.55032e-15,-2.28706e-14,-5.38458e-14,7.70772e-14,1,6.00908e-15,8.21565e-15,-1.59595e-16,6.10623e-16,1.43219e-14,-7.58421e-15,7.52731e-14,-7.28584e-15,-1.05721e-13,-5.17125e-14,-5.4734e-14,7.42462e-15,3.91701e-14,-9.34008e-15,-1.34719e-13,1.46931e-15,-2.64372e-15,-1.50921e-15,1.39164e-14,-1.85754e-14,-4.31322e-14,-4.29656e-14,-1.70142e-14,2.70617e-14
5.30131e-15,9.93372e-14,2.59237e-14,-3.0146e-14,3.83027e-14,-3.07254e-14,-3.05311e-16,1.84019e-14,-6.45317e-15,-4.07729e-14,7.71605e-15,8.07687e-15,4.22995e-14,-2.09277e-14,-6.42456e-15,4.90441e-14,1.90681e-14,1.07164e-13,-9.69017e-15,1.08025e-13,-1.21458e-13,9.27036e-15,-5.93969e-15,-1.5099e-14,5.82451e-14,-1.76248e-14,1,2.53964e-15,-2.61249e-15,-7.77156e-16,1.57513e-15,-1.34961e-14,4.84057e-14,-7.52176e-15,-7.46625e-14,-5.48546e-14,-5.75651e-14,3.12077e-15,2.44527e-14,-1.1928e-14,-1.47829e-13,3.81986e-15,-1.73472e-16,-5.54418e-15,1.88651e-14,-2.07334e-14,-3.7137e-14,-3.94129e-14,-1.04639e-14,1.42664e-14
8.38218e-15,1.03362e-13,2.64233e-14,-3.76713e-14,1.4988e-14,1.66533e-16,-1.02696e-14,1.80411e-14,-5.95357e-15,-5.0987e-14,6.66134e-16,2.7256e-14,6.41709e-14,-2.07612e-14,-2.63488e-15,4.08007e-14,3.05866e-14,1.31437e-13,1.0816e-15,1.34004e-13,-1.11244e-13,1.54043e-14,-2.95319e-14,-7.91589e-14,1.19071e-13,-3.31957e-14,-1.09079e-14,1,6.34215e-15,6.66134e-16,9.5618e-15,-1.45578e-14,6.91669e-14,-1.12688e-14,-1.40166e-13,-5.41104e-14,-8.80407e-14,6.40807e-15,4.68375e-14,-1.49945e-14,-1.29105e-13,-4.60049e-15,1.45717e-15,2.02616e-15,-1.8441e-14,-1.04222e-14,-5.68434e-14,-4.32432e-14,-1.46549e-14,2.84772e-14
6.07847e-15,3.31332e-14,1.42386e-14,-1.7408e-14,-1.76109e-14,8.88872e-15,8.11851e-16,1.3281e-14,-9.20965e-15,-3.48541e-14,-5.57887e-15,5.12784e-15,2.75127e-14,-2.54796e-14,-5.93647e-15,8.34055e-15,3.73312e-15,1.2138e-13,-4.6311e-14,1.04083e-13,-8.49737e-14,-3.33067e-16,-2.85744e-14,9.4369e-16,6.62942e-14,-3.15997e-14,-4.996e-16,9.77343e-15,1,7.79932e-15,1.10068e-14,-1.23486e-14,1.8277e-14,5.57193e-15,-5.80508e-14,-1.03966e-14,-5.40262e-14,2.77773e-15,2.6007e-14,6.62979e-15,-1.00636e-13,-5.35249e-15,1.89258e-15,-2.3332e-15,-4.23489e-16,-1.09582e-14,-4.41591e-14,-3.53606e-14,-1.02141e-14,1.69309e-14
7.14012e-15,1.2363e-13,4.98629e-14,-4.60057e-14,3.88439e-14,-2.4869e-14,-1.5328e-14,2.40086e-14,-1.67557e-14,-6.08402e-14,-5.10703e-15,1.60288e-14,6.69811e-14,-2.63817e-14,-5.83175e-15,9.22665e-14,2.77174e-14,1.38889e-13,-1.60041e-14,1.70919e-13,-1.45391e-13,1.52239e-14,-2.81442e-14,-4.80449e-14,9.17148e-14,-1.93873e-14,-6.06112e-15,9.3571e-15,4.94396e-16,1,3.77129e-15,-2.40988e-14,1.04958e-13,1.13798e-15,-1.5532e-13,-6.20109e-14,-1.13375e-13,1.47885e-16,2.62533e-14,-1.26769e-14,-1.76778e-13,6.54208e-15,5.11917e-15,-4.33681e-16,-2.94014e-15,-1.94463e-14,-7.8243e-14,-6.50799e-14,-2.79915e-14,4.37705e-14
-8.04912e-16,1.4011e-13,1.79579e-14,-4.37376e-14,2.81303e-14,-3.32373e-14,-9.85323e-16,1.28647e-14,-5.4956e-15,-4.54428e-14,1.46272e-14,-1.38778e-16,5.19029e-14,-8.43769e-15,-9.28106e-15,3.91492e-14,1.46341e-14,1.41817e-13,-1.11139e-14,1.69587e-13,-1.30562e-13,1.45231e-14,-5.55112e-17,-2.80331e-14,6.70922e-14,-6.6197e-15,-9.85323e-15,4.4062e-15,4.4062e-16,-4.996e-16,1,-7.79585e-15,4.72677e-14,-1.08247e-15,-1.27731e-13,-7.3986e-14,-1.02099e-13,2.33927e-15,4.56336e-14,-5.93525e-15,-1.73455e-13,2.10942e-15,-2.30718e-15,-5.21805e-15,-4.90406e-15,-1.60705e-14,-3.99403e-14,-4.41591e-14,-9.89486e-15,1.64868e-14
-1.55431e-15,7.54119e-14,6.35603e-15,-2.31048e-14,1.18933e-14,-2.38698e-15,1.30451e-15,1.84436e-14,-4.70457e-15,-3.1343e-14,5.44009e-15,7.27196e-15,1.28786e-14,8.32667e-16,-5.36451e-15,4.69486e-14,1.58484e-14,1.35714e-13,-5.53251e-14,8.46823e-14,-7.38576e-14,-5.30825e-15,8.04912e-16,1.02141e-14,6.41778e-14,-3.78864e-15,-7.18176e-15,8.90954e-15,3.40006e-16,1.94289e-16,2.32106e-15,1,1.77636e-15,-1.56541e-14,-2.93654e-14,-4.96465e-14,-3.75533e-14,1.26288e-15,1.88391e-14,1.60494e-15,-1.23092e-13,-3.20577e-15,-1.79717e-15,-3.9517e-15,-1.63129e-14,-1.68164e-14,-2.88936e-14,-4.29101e-14,-5.67602e-15,1.17406e-14
-1.35517e-14,7.63278e-17,1.42109e-14,8.33795e-15,-2.50668e-14,-4.71845e-16,1.39264e-14,-3.6221e-15,1.55258e-16,1.48007e-14,5.1556e-15,2.94556e-15,1.03598e-14,-4.58661e-15,-1.15213e-14,1.38604e-14,-6.27623e-15,1.02218e-13,-3.4446e-14,5.51365e-14,-8.09769e-15,-1.71738e-15,1.15949e-14,5.13062e-14,3.35825e-14,-5.70377e-15,-1.44711e-14,-4.18068e-15,3.08694e-15,-9.41608e-15,7.87218e-15,-5.93189e-15,1,-5.40887e-15,-2.00187e-14,-9.13928e-15,-6.34839e-14,3.89879e-16,2.06744e-14,3.01365e-15,-6.95087e-14,4.89192e-15,-8.58688e-15,-7.1592e-15,7.92985e-16,1.249e-15,1.63619e-14,-2.24681e-14,5.13478e-15,-3.4972e-15
